1666599900000,19306.36000000,19309.53000000,19296.45000000,19300.75000000,116.12930000,1666599959999,2241542.54796250,2306,64.53507000,1245686.02010530,0
1666599960000,19300.75000000,19309.18000000,19295.41000000,19306.73000000,107.19989000,1666600019999,2069068.81244860,2602,61.19039000,1181064.56773840,0
1666600020000,19306.73000000,19319.51000000,19305.48000000,19314.42000000,129.45849000,1666600079999,2500403.62721740,2292,88.35086000,1706432.39827140,0
1666600080000,19315.46000000,19317.42000000,19310.69000000,19313.91000000,71.05992000,1666600139999,1372484.46861630,1456,38.19421000,737724.92084230,0
1666600140000,19314.38000000,19318.22000000,19312.17000000,19317.15000000,46.53086000,1666600199999,898767.91875050,1477,21.85978000,422245.24617030,0
1666600200000,19317.58000000,19318.14000000,19309.88000000,19311.92000000,93.15050000,1666600259999,1799027.83499630,2107,34.44794000,665317.37727610,0
1666600260000,19312.46000000,19317.36000000,19310.96000000,19313.38000000,61.28275000,1666600319999,1183650.11301690,1701,33.75192000,651915.98145510,0
1666600320000,19313.55000000,19324.03000000,19313.38000000,19317.61000000,95.30755000,1666600379999,1841274.53949670,2321,55.50800000,1072394.01434990,0
1666600380000,19317.61000000,19322.57000000,19312.94000000,19320.77000000,79.79490000,1666600439999,1541427.45152470,1790,44.83734000,866165.57380270,0
1666600440000,19321.67000000,19322.59000000,19314.69000000,19320.05000000,88.82858000,1666600499999,1716074.82896990,1730,35.98683000,695225.99641720,0
1666600500000,19321.01000000,19321.53000000,19312.62000000,19313.72000000,43.18296000,1666600559999,834165.45933660,1365,18.48419000,357060.51783090,0
1666600560000,19313.74000000,19322.82000000,19313.38000000,19319.76000000,65.77298000,1666600619999,1270642.83401120,1699,36.77299000,710404.20946870,0
1666600620000,19320.19000000,19326.35000000,19319.65000000,19323.88000000,49.75549000,1666600679999,961462.91806100,1444,25.99673000,502364.33211970,0
1666600680000,19323.88000000,19326.36000000,19321.10000000,19325.06000000,39.66959000,1666600739999,766578.57923440,1148,19.55406000,377873.43923190,0
